Location,size,Area,Price,area_per_bhk,price_per_area
Mira Road East,2,1020,19700000,510.0,19313.725490196077
Mira Road East,1,715,21800000,715.0,30489.51048951049
Mira Road East,2,950,16600000,475.0,17473.684210526317
Mira Road East,1,695,10100000,695.0,14532.374100719424
Mira Road East,1,615,20000000,615.0,32520.325203252032
Mira Road East,2,1053,16500000,526.5,15669.51566951567
Mira Road East,1,655,6419000,655.0,9800.0
Mira Road East,1,655,9500000,655.0,14503.81679389313
Mira Road East,2,1100,34000000,550.0,30909.090909090908
Mira Road East,1,650,13200000,650.0,20307.69230769231
Mira Road East,1,720,6500000,720.0,9027.777777777777
Mira Road East,1,710,7800000,710.0,10985.915492957747
Mira Road East,1,775,5600000,775.0,7225.806451612903
Mira Road East,1,693,7600000,693.0,10966.810966810966
Mira Road East,1,788,10400000,788.0,13197.969543147208
Mira Road East,1,710,7320000,710.0,10309.859154929578
Mira Road East,1,677,5500000,677.0,8124.0768094534715
Mira Road East,1,720,8250000,720.0,11458.333333333334
Mira Road East,1,720,5650000,720.0,7847.222222222223
Mira Road East,1,780,6200000,780.0,7948.717948717948
Mira Road East,1,730,8500000,730.0,11643.835616438357
Mira Road East,1,770,7650000,770.0,9935.064935064935
Mira Road East,1,750,6000000,750.0,8000.0
Mira Road East,1,720,8500000,720.0,11805.555555555555
Mira Road East,2,965,30000000,482.5,31088.082901554404
Mira Road East,1,730,12200000,730.0,16712.328767123287
Mira Road East,1,693,6400000,693.0,9235.209235209235
Mira Road East,1,674,14500000,674.0,21513.353115727004
Mira Road East,1,665,17900000,665.0,26917.293233082706
Mira Road East,1,693,9500000,693.0,13708.513708513708
Mira Road East,1,981,13899999,981.0,14169.214067278288
Mira Road East,1,690,5200000,690.0,7536.231884057971
Mira Road East,1,690,5300000,690.0,7681.159420289855
Mira Road East,1,681,8200000,681.0,12041.116005873715
Mira Road East,1,700,5500000,700.0,7857.142857142857
Mira Road East,1,650,8200000,650.0,12615.384615384615
Mira Road East,2,950,18200000,475.0,19157.894736842107
Mira Road East,1,495,9100000,495.0,18383.838383838385
Mira Road East,1,693,9000000,693.0,12987.012987012988
Mira Road East,3,1185,11500000,395.0,9704.64135021097
Mira Road East,3,1390,43000000,463.3333333333333,30935.251798561152
Mira Road East,1,650,8000000,650.0,12307.692307692309
Mira Road East,2,800,24000000,400.0,30000.0
Mira Road East,2,800,24000000,400.0,30000.0
Mira Road East,1,620,4095000,620.0,6604.8387096774195
Mira Road East,2,925,14000000,462.5,15135.135135135135
Mira Road East,2,810,24000000,405.0,29629.62962962963
Mira Road East,1,384,8800000,384.0,22916.666666666668
Mira Road East,1,720,5850000,720.0,8125.0
Mira Road East,2,1100,23500000,550.0,21363.636363636364
Mira Road East,1,730,9000000,730.0,12328.767123287671
Mira Road East,1,384,7298999,384.0,19007.809895833332
Mira Road East,1,650,5700000,650.0,8769.23076923077
Mira Road East,1,675,13899999,675.0,20592.591111111113
Mira Road East,1,665,6800000,665.0,10225.563909774437
Mira Road East,1,665,13000000,665.0,19548.872180451126
Mira Road East,1,580,2100000,580.0,3620.689655172414
Mira Road East,1,693,8900000,693.0,12842.712842712843
Mira Road East,1,400,6663000,400.0,16657.5
Mira Road East,1,398,13400000,398.0,33668.34170854271
Mira Road East,1,508,15400000,508.0,30314.96062992126
Mira Road East,1,600,8198999,600.0,13664.998333333333
Mira Road East,1,650,6200000,650.0,9538.461538461539
Mira Road East,1,695,6000000,695.0,8633.093525179856
Mira Road East,1,650,5999000,650.0,9229.23076923077
Mira Road East,1,720,12400000,720.0,17222.222222222223
Mira Road East,1,700,8700000,700.0,12428.57142857143
Mira Road East,1,850,15000000,850.0,17647.058823529413
Mira Road East,1,700,9300000,700.0,13285.714285714286
Mira Road East,1,369,10500000,369.0,28455.28455284553
Mira Road East,1,381,5900000,381.0,15485.564304461943
Mira Road East,1,424,7745999,424.0,18268.865566037737
Mira Road East,1,769,3300000,769.0,4291.287386215865
Mira Road East,1,650,14400000,650.0,22153.846153846152
Mira Road East,1,769,8413000,769.0,10940.182054616385
Mira Road East,1,421,8381999,421.0,19909.736342042754
Mira Road East,1,401,6164000,401.0,15371.571072319202
Mira Road East,1,399,8527000,399.0,21370.92731829574
Mira Road East,1,769,5690000,769.0,7399.219765929779
Mira Road East,1,769,8413000,769.0,10940.182054616385
Mira Road East,1,400,6663000,400.0,16657.5
Mira Road East,1,398,13400000,398.0,33668.34170854271
Mira Road East,1,508,15400000,508.0,30314.96062992126
Mira Road East,1,384,7020000,384.0,18281.25
Mira Road East,1,426,9370000,426.0,21995.30516431925
Mira Road East,1,365,9550000,365.0,26164.383561643837
Mira Road East,1,693,8200000,693.0,11832.611832611832
Mira Road East,1,650,4700000,650.0,7230.7692307692305
Mira Road East,1,705,10000000,705.0,14184.397163120568
Mira Road East,1,750,7500000,750.0,10000.0
Mira Road East,3,1102,12700000,367.3333333333333,11524.500907441015
Mira Road East,1,685,12500000,685.0,18248.17518248175
Mira Road East,1,615,3200000,615.0,5203.252032520325
Mira Road East,2,925,15900000,462.5,17189.18918918919
Mira Road East,1,705,13000000,705.0,18439.71631205674
Mira Road East,2,1060,16800000,530.0,15849.056603773584
Mira Road East,3,1525,36000000,508.3333333333333,23606.55737704918
Mira Road East,2,1060,33000000,530.0,31132.075471698114
Mira Road East,2,1235,26200000,617.5,21214.574898785424
Mira Road East,2,1060,16000000,530.0,15094.33962264151
Mira Road East,1,565,18800000,565.0,33274.33628318584
Mira Road East,2,990,15000000,495.0,15151.515151515152
Mira Road East,3,1341,15500000,447.0,11558.538404175988
Mira Road East,2,990,22500000,495.0,22727.272727272728
Mira Road East,2,960,22500000,480.0,23437.5
Mira Road East,2,990,19500000,495.0,19696.969696969696
Mira Road East,2,960,15000000,480.0,15625.0
Mira Road East,1,540,8800000,540.0,16296.296296296296
Mira Road East,1,490,5700000,490.0,11632.65306122449
Mira Road East,1,530,8800000,530.0,16603.77358490566
Mira Road East,1,540,6500000,540.0,12037.037037037036
Mira Road East,1,650,8000000,650.0,12307.692307692309
Mira Road East,3,1400,14000000,466.6666666666667,10000.0
Mira Road East,1,565,7500000,565.0,13274.336283185841
Mira Road East,1,450,4700000,450.0,10444.444444444445
Mira Road East,2,1060,26000000,530.0,24528.30188679245
Mira Road East,3,1250,30000000,416.6666666666667,24000.0
Mira Road East,1,700,6000000,700.0,8571.42857142857
Mira Road East,2,950,31000000,475.0,32631.57894736842
Mira Road East,1,375,9000000,375.0,24000.0
Mira Road East,1,585,8000000,585.0,13675.213675213676
Mira Road East,1,725,5600000,725.0,7724.137931034483
Mira Road East,2,890,13100000,445.0,14719.101123595505
Mira Road East,2,960,21700000,480.0,22604.166666666668
Mira Road East,1,645,7400000,645.0,11472.868217054263
Mira Road East,1,645,11500000,645.0,17829.457364341084
Mira Road East,1,380,4000000,380.0,10526.315789473685
Mira Road East,1,769,7998999,769.0,10401.819245773731
Mira Road East,1,540,7200000,540.0,13333.333333333334
Mira Road East,1,500,16000000,500.0,32000.0
Mira Road East,1,560,16000000,560.0,28571.428571428572
Mira Road East,1,540,4500000,540.0,8333.333333333334
Mira Road East,1,769,6320000,769.0,8218.465539661898
Mira Road East,1,365,6220000,365.0,17041.095890410958
Mira Road East,1,365,6450000,365.0,17671.23287671233
Mira Road East,1,384,7400000,384.0,19270.833333333332
Mira Road East,1,426,9550000,426.0,22417.840375586853
Mira Road East,1,693,14000000,693.0,20202.0202020202
Mira Road East,1,769,6694000,769.0,8704.81144343303
Mira Road East,1,400,8200000,400.0,20500.0
Mira Road East,1,398,9990000,398.0,25100.502512562813
Mira Road East,1,693,14000000,693.0,20202.0202020202
Mira Road East,1,769,6800000,769.0,8842.652795838752
Mira Road East,3,1460,40000000,486.6666666666667,27397.260273972603
Mira Road East,1,610,5099000,610.0,8359.016393442624
Mira Road East,1,384,6450000,384.0,16796.875
Mira Road East,1,384,8200000,384.0,21354.166666666668
Mira Road East,1,426,7700000,426.0,18075.117370892018
Mira Road East,1,693,21000000,693.0,30303.030303030304
Mira Road East,3,1386,15500000,462.0,11183.261183261184
Mira Road East,1,675,5800000,675.0,8592.592592592593
Mira Road East,1,550,8200000,550.0,14909.09090909091
Mira Road and Beyond,1,654,10900000,654.0,16666.666666666668
Mira Road and Beyond,1,400,7400000,400.0,18500.0
Mira Road and Beyond,1,450,7300000,450.0,16222.222222222223
Mira Road and Beyond,3,1417,9800000,472.3333333333333,6916.019760056457
Mira Road and Beyond,1,770,5800000,770.0,7532.467532467533
Mira Road and Beyond,1,400,2700000,400.0,6750.0
Mira Road and Beyond,1,565,3500000,565.0,6194.690265486725
Mira Road and Beyond,1,400,6800000,400.0,17000.0
Mira Road and Beyond,1,590,6500000,590.0,11016.949152542373
Mira Road and Beyond,1,400,6800000,400.0,17000.0
Mira Road and Beyond,1,590,6500000,590.0,11016.949152542373
Mulund,3,1412,21800000,470.6666666666667,15439.093484419263
Mulund,3,1412,21800000,470.6666666666667,15439.093484419263
Mulund,3,1412,21200000,470.6666666666667,15014.164305949009
Mulund,2,1180,16500000,590.0,13983.050847457627
Mulund,2,1180,18000000,590.0,15254.237288135593
Mulund,2,1180,16800000,590.0,14237.28813559322
Mulund,2,1180,16500000,590.0,13983.050847457627
Mulund,2,1180,16500000,590.0,13983.050847457627
Mulund,2,1180,18000000,590.0,15254.237288135593
Mulund,2,1180,16800000,590.0,14237.28813559322
Mulund,2,1180,16500000,590.0,13983.050847457627
Mulund East,1,375,4800000,375.0,12800.0
Mulund East,1,550,9000000,550.0,16363.636363636364
Mulund East,1,550,5700000,550.0,10363.636363636364
Mulund East,1,600,2750000,600.0,4583.333333333333
Mulund East,1,350,9200000,350.0,26285.714285714286
Mulund East,1,558,7000000,558.0,12544.802867383512
Mulund East,1,550,9000000,550.0,16363.636363636364
Mulund East,2,985,30000000,492.5,30456.852791878173
Mulund East,1,650,22500000,650.0,34615.38461538462
Mulund East,1,575,3100000,575.0,5391.304347826087
Mulund East,1,550,9100000,550.0,16545.454545454544
Mulund East,4,1650,17000000,412.5,10303.030303030304
Mulund West,1,417,9000000,417.0,21582.733812949642
Mulund West,1,600,17200000,600.0,28666.666666666668
Mulund West,1,720,9750000,720.0,13541.666666666666
Mulund West,2,927,22500000,463.5,24271.844660194176
Mulund West,1,660,8500000,660.0,12878.787878787878
Mulund West,2,742,20900000,371.0,28167.11590296496
Mulund West,3,1306,32700000,435.3333333333333,25038.284839203676
Mulund West,3,1118,32599999,372.6666666666667,29159.21198568873
Mulund West,3,1309,22100000,436.3333333333333,16883.116883116883
Mulund West,2,797,20000000,398.5,25094.10288582183
Mulund West,3,1740,35200000,580.0,20229.885057471263
Mulund West,2,742,18500000,371.0,24932.614555256063
Mulund West,2,720,20200000,360.0,28055.555555555555
Mulund West,2,700,17600000,350.0,25142.85714285714
Mulund West,1,650,20000000,650.0,30769.23076923077
Mulund West,2,1050,22500000,525.0,21428.571428571428
Mulund West,1,644,12500000,644.0,19409.937888198758
Mulund West,1,600,10500000,600.0,17500.0
Mulund West,1,600,6500000,600.0,10833.333333333334
Naigaon East,1,500,2200000,500.0,4400.0
Naigaon East,1,500,2300000,500.0,4600.0
Naigaon East,1,510,2400000,510.0,4705.882352941177
Naigaon East,1,565,6500000,565.0,11504.424778761062
Naigaon East,1,540,2400000,540.0,4444.444444444444
Naigaon East,1,565,2350000,565.0,4159.29203539823
Naigaon East,1,540,4300000,540.0,7962.962962962963
Naigaon East,1,750,3200000,750.0,4266.666666666667
Naigaon East,1,585,2300000,585.0,3931.6239316239316
Naigaon East,1,500,2300000,500.0,4600.0
Naigaon East,1,500,3250000,500.0,6500.0
Naigaon East,1,585,2500000,585.0,4273.504273504273
Naigaon East,1,453,2450000,453.0,5408.388520971303
Naigaon East,1,500,3000000,500.0,6000.0
Naigaon East,1,605,4500000,605.0,7438.01652892562
Naigaon East,1,510,2750000,510.0,5392.156862745098
Naigaon East,1,590,2650000,590.0,4491.525423728814
Naigaon East,1,560,2700000,560.0,4821.428571428572
Naigaon East,1,600,2200000,600.0,3666.6666666666665
Naigaon East,1,500,3800000,500.0,7600.0
Naigaon East,1,925,4400000,925.0,4756.756756756757
Naigaon East,1,610,2500000,610.0,4098.360655737705
Naigaon East,1,560,2000000,560.0,3571.4285714285716
Naigaon East,1,615,3200000,615.0,5203.252032520325
Naigaon East,1,615,10900000,615.0,17723.577235772358
Naigaon East,1,1252,2300000,1252.0,1837.0607028753993
Naigaon East,1,510,2300000,510.0,4509.803921568628
Naigaon East,1,500,3100000,500.0,6200.0
Naigaon East,1,540,3977000,540.0,7364.814814814815
Naigaon East,1,600,4390000,600.0,7316.666666666667
Naigaon East,1,500,2600000,500.0,5200.0
Naigaon East,1,500,10500000,500.0,21000.0
Naigaon East,1,585,6300000,585.0,10769.23076923077
Naigaon East,1,600,3300000,600.0,5500.0
Naigaon East,1,585,3500000,585.0,5982.9059829059825
Naigaon East,1,585,3400000,585.0,5811.965811965812
Naigaon East,1,585,2600000,585.0,4444.444444444444
Naigaon East,1,500,2500000,500.0,5000.0
Naigaon East,1,500,2500000,500.0,5000.0
Naigaon East,1,500,3500000,500.0,7000.0
Naigaon East,1,585,3900000,585.0,6666.666666666667
Naigaon East,1,750,12800000,750.0,17066.666666666668
Naigaon East,1,540,8000000,540.0,14814.814814814816
Naigaon East,1,400,10000000,400.0,25000.0
Naigaon East,1,530,14500000,530.0,27358.490566037737
Nala Sopara,1,605,2580000,605.0,4264.462809917355
Nala Sopara,1,570,2451000,570.0,4300.0
Nala Sopara,2,709,6000000,354.5,8462.62341325811
Nala Sopara,1,534,4100000,534.0,7677.902621722847
Nala Sopara,1,730,3700000,730.0,5068.493150684932
Nala Sopara,1,590,2600000,590.0,4406.779661016949
Nala Sopara,1,686,2600000,686.0,3790.087463556851
Nala Sopara,1,600,2650000,600.0,4416.666666666667
Nala Sopara,1,570,5000000,570.0,8771.929824561403
Nala Sopara,1,620,6500000,620.0,10483.870967741936
Nala Sopara,1,665,3300000,665.0,4962.4060150375935
Nala Sopara,1,665,4000000,665.0,6015.037593984963
Nala Sopara,1,585,2400000,585.0,4102.5641025641025
Nala Sopara,1,585,9000000,585.0,15384.615384615385
Nala Sopara,1,585,8100000,585.0,13846.153846153846
Nala Sopara,1,590,2300000,590.0,3898.3050847457625
Nala Sopara,1,550,2300000,550.0,4181.818181818182
Nala Sopara,1,550,9500000,550.0,17272.727272727272
Nala Sopara,1,525,4140000,525.0,7885.714285714285
Nala Sopara,1,590,9199000,590.0,15591.525423728814
Nala Sopara,1,590,2300000,590.0,3898.3050847457625
Nala Sopara,1,578,2600000,578.0,4498.269896193771
Nala Sopara,1,600,2250000,600.0,3750.0
Nala Sopara,1,485,2600000,485.0,5360.8247422680415
Nala Sopara,1,590,4200000,590.0,7118.64406779661
Nala Sopara,1,415,2950000,415.0,7108.433734939759
Nala Sopara,1,605,3400000,605.0,5619.834710743801
Nala Sopara,1,610,3200000,610.0,5245.901639344263
Nala Sopara,1,610,2600000,610.0,4262.295081967213
Nala Sopara,1,590,2700000,590.0,4576.271186440678
Nala Sopara,1,590,2700000,590.0,4576.271186440678
Nala Sopara,1,595,2700000,595.0,4537.81512605042
Nala Sopara,1,610,2700000,610.0,4426.229508196721
Nala Sopara,1,585,5300000,585.0,9059.82905982906
Nala Sopara,1,860,2650000,860.0,3081.3953488372094
Nala Sopara,1,585,2900000,585.0,4957.264957264957
Nala Sopara,1,590,2485000,590.0,4211.864406779661
Nala Sopara,1,585,2850000,585.0,4871.794871794872
Nala Sopara,1,585,3000000,585.0,5128.205128205128
Nala Sopara,1,635,4000000,635.0,6299.212598425197
Nala Sopara,1,675,3900000,675.0,5777.777777777777
Nala Sopara,1,680,2900000,680.0,4264.705882352941
Nala Sopara,1,580,5000000,580.0,8620.689655172413
Nala Sopara,1,650,3600000,650.0,5538.461538461538
Nala Sopara,1,615,2900000,615.0,4715.447154471544
Nala Sopara,1,620,3700000,620.0,5967.741935483871
Nala Sopara,1,710,3200000,710.0,4507.042253521126
Nala Sopara,1,655,4150000,655.0,6335.87786259542
Nala Sopara,1,750,6500000,750.0,8666.666666666666
Nala Sopara,1,580,4750000,580.0,8189.6551724137935
Nala Sopara,1,680,4900000,680.0,7205.882352941177
Nala Sopara,1,635,4000000,635.0,6299.212598425197
Nala Sopara,1,675,3100000,675.0,4592.592592592592
Nala Sopara,1,640,10000000,640.0,15625.0
Nala Sopara,1,580,2799000,580.0,4825.862068965517
Nala Sopara,1,570,2650000,570.0,4649.122807017544
Nala Sopara,1,590,2800000,590.0,4745.762711864407
Nala Sopara,1,580,2350000,580.0,4051.7241379310344
Nala Sopara,1,550,3400000,550.0,6181.818181818182
Nala Sopara,1,985,2100000,985.0,2131.979695431472
Nala Sopara,1,575,2500000,575.0,4347.826086956522
Nala Sopara,1,560,2500000,560.0,4464.285714285715
Nala Sopara,1,560,2300000,560.0,4107.142857142857
Nala Sopara,1,590,2500000,590.0,4237.28813559322
Nala Sopara,1,620,2550000,620.0,4112.903225806452
Nala Sopara,1,590,2800000,590.0,4745.762711864407
Nala Sopara,1,610,3800000,610.0,6229.508196721312
Nala Sopara,1,900,2600000,900.0,2888.8888888888887
Nala Sopara,1,580,2900000,580.0,5000.0
Nala Sopara,1,590,2400000,590.0,4067.7966101694915
Nala Sopara,1,450,2650000,450.0,5888.888888888889
Nala Sopara,1,630,3900000,630.0,6190.476190476191
Nala Sopara,1,560,2781000,560.0,4966.071428571428
Nala Sopara,1,585,2400000,585.0,4102.5641025641025
Nala Sopara,1,535,2950000,535.0,5514.018691588785
Nala Sopara,1,580,2350000,580.0,4051.7241379310344
Nala Sopara,1,590,3800000,590.0,6440.677966101695
Nala Sopara,1,610,2550000,610.0,4180.327868852459
Nala Sopara,1,560,5097000,560.0,9101.785714285714
Nala Sopara,1,620,2600000,620.0,4193.548387096775
Nala Sopara,1,580,3900000,580.0,6724.137931034483
Nala Sopara,1,450,6100000,450.0,13555.555555555555
Nala Sopara,1,590,2350000,590.0,3983.0508474576272
Nala Sopara,1,560,11500000,560.0,20535.714285714286
Nala Sopara,2,900,11000000,450.0,12222.222222222223
Nala Sopara,2,975,17600000,487.5,18051.28205128205
Nala Sopara,2,1000,11000000,500.0,11000.0
Nala Sopara,1,585,3125000,585.0,5341.880341880342
Nala Sopara,1,585,3151000,585.0,5386.324786324786
Nala Sopara,1,585,3250000,585.0,5555.555555555556
Nala Sopara,1,620,4000000,620.0,6451.612903225807
Nala Sopara,1,620,6000000,620.0,9677.41935483871
Nala Sopara,1,545,6000000,545.0,11009.174311926605
Nala Sopara,1,605,3300000,605.0,5454.545454545455
Nala Sopara,1,730,6500000,730.0,8904.109589041096
Nala Sopara,1,600,3300000,600.0,5500.0
Nala Sopara,2,1300,20000000,650.0,15384.615384615385
Nala Sopara,1,600,13200000,600.0,22000.0
Nala Sopara,1,620,9300000,620.0,15000.0
Nala Sopara,1,620,16800000,620.0,27096.774193548386
Nala Sopara,1,575,8500000,575.0,14782.608695652174
Nala Sopara,1,620,2350000,620.0,3790.3225806451615
Nala Sopara,1,580,2400000,580.0,4137.931034482759
Nala Sopara,1,580,2400000,580.0,4137.931034482759
Nala Sopara,1,585,2265000,585.0,3871.7948717948716
Nala Sopara,1,580,2925000,580.0,5043.103448275862
Nala Sopara,1,485,2400000,485.0,4948.453608247422
Nala Sopara,1,594,2500000,594.0,4208.754208754209
Nala Sopara,1,760,2445000,760.0,3217.1052631578946
Nala Sopara,1,550,2150000,550.0,3909.090909090909
Nala Sopara,1,585,2700000,585.0,4615.384615384615
Nala Sopara,1,580,2450000,580.0,4224.137931034483
Nala Sopara,1,560,2800000,560.0,5000.0
Nala Sopara,1,572,2450000,572.0,4283.216783216783
Nala Sopara,1,620,2450000,620.0,3951.6129032258063
Nala Sopara,1,560,2000000,560.0,3571.4285714285716
Nala Sopara,1,545,2100000,545.0,3853.211009174312
Nala Sopara,1,545,2515000,545.0,4614.678899082569
Nala Sopara,1,560,2330000,560.0,4160.714285714285
Nala Sopara,1,580,2250000,580.0,3879.310344827586
Nala Sopara,1,545,2350000,545.0,4311.926605504587
Nala Sopara,1,585,2600000,585.0,4444.444444444444
Nala Sopara,1,590,2288000,590.0,3877.9661016949153
Nala Sopara,1,590,2350000,590.0,3983.0508474576272
Nala Sopara,1,594,2345000,594.0,3947.811447811448
Nala Sopara,1,580,2300000,580.0,3965.5172413793102
Nala Sopara,1,585,2500000,585.0,4273.504273504273
Nala Sopara,1,525,2500000,525.0,4761.9047619047615
Nala Sopara,1,525,2300000,525.0,4380.952380952381
Nala Sopara,1,585,2400000,585.0,4102.5641025641025
Nala Sopara,1,550,2750000,550.0,5000.0
Nala Sopara,1,595,2300000,595.0,3865.546218487395
Nala Sopara,1,594,2400000,594.0,4040.40404040404
Nala Sopara,1,585,2750000,585.0,4700.854700854701
Nala Sopara,1,580,2500000,580.0,4310.3448275862065
Nala Sopara,1,585,2150000,585.0,3675.2136752136753
Nala Sopara,1,585,2900000,585.0,4957.264957264957
Nala Sopara,1,580,2255000,580.0,3887.9310344827586
Nala Sopara,1,585,2400000,585.0,4102.5641025641025
Nala Sopara,1,525,2600000,525.0,4952.380952380952
Nala Sopara,1,595,2320000,595.0,3899.159663865546
Nala Sopara,1,590,2400000,590.0,4067.7966101694915
Nala Sopara,1,585,2650000,585.0,4529.91452991453
Nala Sopara,1,590,2700000,590.0,4576.271186440678
Nala Sopara,1,570,2500000,570.0,4385.964912280701
Nala Sopara,1,535,2150000,535.0,4018.691588785047
Nala Sopara,1,445,2700000,445.0,6067.4157303370785
Nala Sopara,1,550,2400000,550.0,4363.636363636364
Nala Sopara,1,630,2150000,630.0,3412.6984126984125
Nala Sopara,1,580,2300000,580.0,3965.5172413793102
Nala Sopara,1,580,2600000,580.0,4482.758620689655
Nala Sopara,1,560,2500000,560.0,4464.285714285715
Nala Sopara,1,580,2300000,580.0,3965.5172413793102
Nala Sopara,1,555,2600000,555.0,4684.684684684685
Nala Sopara,1,620,2400000,620.0,3870.967741935484
Nala Sopara,1,585,2400000,585.0,4102.5641025641025
Nala Sopara,1,545,2330000,545.0,4275.229357798165
Nala Sopara,1,560,2550000,560.0,4553.571428571428
Nala Sopara,1,620,2500000,620.0,4032.2580645161293
Nala Sopara,1,580,2265000,580.0,3905.1724137931033
Nala Sopara,1,580,2400000,580.0,4137.931034482759
Nala Sopara,1,585,2925000,585.0,5000.0
Nala Sopara,1,594,2200000,594.0,3703.703703703704
Nala Sopara,1,760,2445000,760.0,3217.1052631578946
Nala Sopara,1,575,2150000,575.0,3739.1304347826085
Nala Sopara,1,580,2156000,580.0,3717.2413793103447
Nala Sopara,1,550,2450000,550.0,4454.545454545455
Nala Sopara,1,585,2700000,585.0,4615.384615384615
Nala Sopara,1,585,2565000,585.0,4384.615384615385
Nala Sopara,1,525,2500000,525.0,4761.9047619047615
Nala Sopara,1,580,2450000,580.0,4224.137931034483
Nala Sopara,1,560,2800000,560.0,5000.0
Nala Sopara,1,572,2600000,572.0,4545.454545454545
Nala Sopara,1,620,2400000,620.0,3870.967741935484
Nala Sopara,1,555,2305000,555.0,4153.153153153153
Nala Sopara,1,560,2450000,560.0,4375.0
Nala Sopara,1,545,13000000,545.0,23853.211009174312
Nala Sopara,1,594,13000000,594.0,21885.521885521885
Nala Sopara,1,545,14500000,545.0,26605.504587155963
Nala Sopara,1,575,4299000,575.0,7476.521739130435
Nala Sopara,1,525,7200000,525.0,13714.285714285714
Nala Sopara,1,590,13899999,590.0,23559.320338983052
Nala Sopara,1,582,8900000,582.0,15292.09621993127
Nala Sopara,1,620,2200000,620.0,3548.3870967741937
Nala Sopara,1,585,14600000,585.0,24957.264957264957
Nala Sopara,1,550,8500000,550.0,15454.545454545454
Nalasopara East,1,700,12100000,700.0,17285.714285714286
Nalasopara East,1,700,11000000,700.0,15714.285714285714
Nalasopara East,1,525,5500000,525.0,10476.190476190477
Nalasopara East,1,525,8500000,525.0,16190.47619047619
Nalasopara East,1,660,5250000,660.0,7954.545454545455
Nalasopara East,1,670,39500000,670.0,58955.22388059701
Nalasopara East,1,670,30400000,670.0,45373.13432835821
Nalasopara East,2,1050,58500000,525.0,55714.28571428572
Nalasopara East,1,365,7400000,365.0,20273.972602739726
Nalasopara West,1,545,3000000,545.0,5504.587155963302
Nalasopara West,1,620,3110000,620.0,5016.129032258064
Nalasopara West,1,600,2300000,600.0,3833.3333333333335
Nalasopara West,1,580,2200000,580.0,3793.103448275862
Nalasopara West,1,500,2500000,500.0,5000.0
Nalasopara West,1,560,2400000,560.0,4285.714285714285
Nalasopara West,1,560,2450000,560.0,4375.0
Nalasopara West,1,590,2565000,590.0,4347.457627118644
Nalasopara West,1,525,2600000,525.0,4952.380952380952
Nalasopara West,1,585,2600000,585.0,4444.444444444444
Nalasopara West,1,590,2310000,590.0,3915.2542372881358
Nalasopara West,1,585,2700000,585.0,4615.384615384615
Nalasopara West,1,580,2400000,580.0,4137.931034482759
Nalasopara West,1,615,4099000,615.0,6665.040650406504
Nalasopara West,1,590,2200000,590.0,3728.813559322034
Nalasopara West,1,520,2400000,520.0,4615.384615384615
Nalasopara West,1,500,2250000,500.0,4500.0
Nalasopara West,1,630,2250000,630.0,3571.4285714285716
Nalasopara West,1,525,2500000,525.0,4761.9047619047615
Nalasopara West,1,500,2440000,500.0,4880.0
Nalasopara West,1,355,2300000,355.0,6478.87323943662
Nalasopara West,1,620,2400000,620.0,3870.967741935484
Nalasopara West,1,580,2150000,580.0,3706.896551724138
Nalasopara West,1,590,2450000,590.0,4152.542372881356
Nalasopara West,1,585,2515000,585.0,4299.145299145299
Nerul,2,1250,18500000,625.0,14800.0
Nerul,3,2130,29500000,710.0,13849.765258215963
Nerul,2,1100,14500000,550.0,13181.818181818182
Nerul,2,1100,13000000,550.0,11818.181818181818
Nerul,1,650,6500000,650.0,10000.0
Nerul,1,715,8000000,715.0,11188.811188811189
Nerul,3,2120,38000000,706.6666666666666,17924.528301886792
Nerul,3,1950,25000000,650.0,12820.51282051282
Nerul,3,1855,10500000,618.3333333333334,5660.377358490566
Nerul,1,650,9500000,650.0,14615.384615384615
Nerul,1,1310,8000000,1310.0,6106.8702290076335
Nerul,1,1250,22000000,1250.0,17600.0
Nerul,2,1150,16700000,575.0,14521.739130434782
Nerul,3,1825,9800000,608.3333333333334,5369.86301369863
Nerul,3,2000,15000000,666.6666666666666,7500.0
Palghar,1,770,2100000,770.0,2727.2727272727275
Palghar,1,387,3500000,387.0,9043.92764857881
Palghar,2,967,14800000,483.5,15305.06721820062
Palghar,1,589,4517000,589.0,7668.93039049236
Palghar,1,589,4500000,589.0,7640.067911714771
Palghar,2,835,7200000,417.5,8622.754491017964
Palghar,2,832,6500000,416.0,7812.5
Palghar,2,846,9800000,423.0,11583.924349881796
Panvel,1,570,2700000,570.0,4736.8421052631575
Panvel,1,570,2700000,570.0,4736.8421052631575
Panvel,1,525,2800000,525.0,5333.333333333333
Panvel,1,687,5300000,687.0,7714.701601164484
Panvel,1,640,8800000,640.0,13750.0
Panvel,2,1000,16500000,500.0,16500.0
Panvel,1,755,8100000,755.0,10728.476821192053
Panvel,1,755,7600000,755.0,10066.225165562913
Panvel,1,550,9200000,550.0,16727.272727272728
Panvel,2,1300,27500000,650.0,21153.846153846152
Panvel,1,665,7400000,665.0,11127.819548872181
Panvel,2,732,10000000,366.0,13661.20218579235
Panvel,2,762,8200000,381.0,10761.154855643044
Panvel,2,837,9013000,418.5,10768.219832735962
Panvel,2,900,16000000,450.0,17777.777777777777
Panvel,2,900,13100000,450.0,14555.555555555555
Panvel,4,2700,13100000,675.0,4851.851851851852
Panvel,1,600,3800000,600.0,6333.333333333333
Panvel,1,700,6800000,700.0,9714.285714285714
Panvel,3,1440,12600000,480.0,8750.0
